X1 X2 X3 Ya
1.3380242e+00 9.3146233e+00 7.5792403e+00 1.0000000e+00
1.2878909e+00 6.0899963e+00 6.4199082e+00 1.0000000e+00
2.1194489e+00 3.8801430e+00 5.0573957e+00 1.0000000e+00
9.7357891e-01 5.0172628e+00 8.0502653e+00 0.0000000e+00
1.8969636e-01 8.1311538e+00 3.6987804e+00 1.0000000e+00
5.8926372e-01 8.1712825e+00 7.4016231e+00 1.0000000e+00
2.1195372e+00 5.2483532e+00 8.5094021e+00 0.0000000e+00
9.3901863e-01 7.3673234e+00 6.2741887e+00 0.0000000e+00
-6.2031196e-01 5.1765743e+00 2.0860790e+00 0.0000000e+00
-1.8624355e+00 6.5766459e+00 5.2110570e+00 0.0000000e+00
-4.9106305e-01 8.9427248e+00 3.8003746e+00 1.0000000e+00
1.0425588e+00 7.5503063e+00 8.5229207e+00 1.0000000e+00
-2.2131344e+00 9.5356082e+00 4.6630199e+00 1.0000000e+00
-1.5881995e+00 7.9143426e+00 6.8580492e+00 0.0000000e+00
-8.2637088e-01 8.0798016e+00 7.4205096e+00 1.0000000e+00
6.3946181e-01 4.6886134e+00 2.8197369e+00 0.0000000e+00
1.0606713e+00 5.5118279e+00 6.0384671e+00 1.0000000e+00
1.0120139e+00 7.5281433e+00 8.6183747e+00 1.0000000e+00
3.7858908e-01 4.8856559e+00 8.5895548e+00 0.0000000e+00
-1.5352918e+00 8.4823573e+00 4.7091032e+00 1.0000000e+00
1.7941532e+00 8.9513612e+00 5.6740296e+00 1.0000000e+00
1.0246209e+00 3.8902361e+00 7.0774026e+00 0.0000000e+00
9.8128017e-01 8.7742745e+00 7.6390563e+00 1.0000000e+00
6.1311450e-01 4.0947229e+00 4.7315914e+00 1.0000000e+00
6.6279890e-01 4.6389946e+00 5.3317588e+00 1.0000000e+00
4.0010996e-01 4.8257568e+00 2.4255922e+00 0.0000000e+00
1.0369392e+00 4.5696786e+00 3.9168921e+00 1.0000000e+00
-2.9761133e-01 4.9610808e+00 4.1679522e+00 0.0000000e+00
7.9622546e-01 6.1481878e+00 3.7493728e+00 0.0000000e+00
1.6648798e+00 2.5526696e+00 5.3722216e+00 0.0000000e+00
-1.4186136e+00 5.4534755e+00 7.6997606e+00 0.0000000e+00
-4.4558884e-01 7.9219349e+00 7.2715361e+00 1.0000000e+00
-4.3138370e-01 8.4001408e+00 7.5059107e+00 1.0000000e+00
-1.1915199e+00 5.6173878e+00 6.2402170e+00 1.0000000e+00
-4.0337570e-01 9.8569231e+00 8.0566560e+00 1.0000000e+00
-2.8830608e-01 5.4684086e+00 5.1029150e+00 1.0000000e+00
-4.7696508e-02 4.8969634e+00 7.6154569e+00 0.0000000e+00
1.6587005e-01 7.7559955e+00 8.6057960e+00 1.0000000e+00
2.6613719e+00 8.2950811e+00 7.8814876e+00 1.0000000e+00
1.4495776e+00 5.0010862e+00 5.7372278e+00 1.0000000e+00
3.4278972e-02 9.2720885e+00 7.6036370e+00 1.0000000e+00
-3.4414776e-01 6.7110656e+00 5.9800303e+00 1.0000000e+00
9.2508512e-01 8.5290137e+00 7.1437779e+00 1.0000000e+00
-1.4570578e+00 1.0238434e+01 7.6622922e+00 1.0000000e+00
-1.0697066e+00 8.6654664e+00 7.1772028e+00 0.0000000e+00
-6.4809872e-01 4.8251931e+00 7.3047048e+00 0.0000000e+00
4.8232841e-01 8.7255000e+00 7.0444642e+00 1.0000000e+00
1.2421737e-01 7.7435211e+00 3.2317888e+00 1.0000000e+00
1.6378539e-01 5.7926512e+00 5.0973509e+00 1.0000000e+00
-4.9593649e-01 4.1417425e+00 3.4387739e+00 0.0000000e+00
-7.8650718e-01 1.0011569e+01 5.9424365e+00 1.0000000e+00
-1.1715716e+00 8.4877509e+00 6.7112069e+00 0.0000000e+00
-1.3174501e+00 8.8587162e+00 5.4745377e+00 1.0000000e+00
1.1981264e+00 5.3717575e+00 5.1092884e+00 1.0000000e+00
1.3655162e+00 6.8339411e+00 6.2484591e+00 0.0000000e+00
1.0567663e+00 4.2075162e+00 6.9033503e+00 0.0000000e+00
-6.8914308e-01 3.7281376e+00 6.3233149e+00 0.0000000e+00
4.0444347e-01 5.6871077e+00 4.8538163e+00 0.0000000e+00
-9.8500779e-01 7.8887240e+00 3.6792456e+00 1.0000000e+00
-2.4716336e-01 9.0235673e+00 7.4328132e+00 1.0000000e+00
-5.1189665e-01 5.3654606e+00 5.6727192e+00 1.0000000e+00
-2.0467558e-01 6.8703924e+00 6.6331347e+00 1.0000000e+00
-1.3476370e+00 1.0052881e+01 5.8430734e+00 1.0000000e+00
-3.7442995e-01 2.1826109e+00 4.4136266e+00 0.0000000e+00
-6.5904475e-02 5.8730052e+00 5.6540134e+00 1.0000000e+00
-8.3789278e-01 7.7891094e+00 6.9560958e+00 0.0000000e+00
1.4620831e+00 5.3639187e+00 3.6329357e+00 0.0000000e+00
-1.6057933e+00 7.9420044e+00 6.9092551e+00 0.0000000e+00
-1.7787935e+00 2.0277976e+00 5.1215396e+00 0.0000000e+00
1.5739606e+00 8.1364147e+00 6.5130281e+00 1.0000000e+00
4.7208446e-01 5.9440610e+00 2.9618129e+00 0.0000000e+00
-6.7952028e-01 8.5952990e+00 8.1955578e+00 1.0000000e+00
4.0098956e-02 9.1983672e+00 8.2183853e+00 1.0000000e+00
2.5248767e-01 5.7174546e+00 5.6809817e+00 1.0000000e+00
3.9687611e-01 8.8358643e+00 6.9494120e+00 0.0000000e+00
2.6305899e-01 8.1442013e+00 6.9252850e+00 0.0000000e+00
5.5551206e-02 8.5323655e+00 6.7921958e+00 0.0000000e+00
4.2700171e-01 5.8613223e+00 7.8328888e+00 0.0000000e+00
-9.5552394e-01 8.3439003e+00 4.1435782e+00 1.0000000e+00
-7.4523836e-01 3.0769097e+00 4.5731050e+00 0.0000000e+00
2.9402885e-01 6.7801136e+00 4.5531134e+00 0.0000000e+00
2.9762244e-01 7.2156817e+00 6.8192871e+00 1.0000000e+00
5.3455698e-02 5.4439663e+00 8.9135798e+00 0.0000000e+00
1.7421078e+00 9.0603523e+00 7.3673897e+00 0.0000000e+00
1.0433952e+00 3.6153342e+00 3.2893456e+00 0.0000000e+00
9.3664379e-01 8.1208217e+00 7.3463912e+00 1.0000000e+00
7.9719112e-01 2.7078431e+00 5.2107512e+00 0.0000000e+00
-1.2105066e+00 4.8262295e+00 5.5938824e+00 1.0000000e+00
1.2940935e+00 5.0032613e+00 4.0251136e+00 1.0000000e+00
-7.8323568e-01 2.7428825e+00 4.6790316e+00 0.0000000e+00
2.2890094e-01 6.1568685e+00 3.4677320e+00 0.0000000e+00
-8.1441925e-02 4.5372277e+00 2.5582727e+00 0.0000000e+00
-1.4681239e+00 5.4457557e+00 9.0461762e+00 0.0000000e+00
-1.0664761e+00 5.7055105e+00 6.3366560e+00 1.0000000e+00
4.8003642e-01 3.9452941e+00 2.8215641e+00 0.0000000e+00
8.1964549e-01 1.0155889e+01 6.0641405e+00 1.0000000e+00
9.5607800e-01 7.9170274e+00 6.2347672e+00 0.0000000e+00
1.3703306e+00 2.9288665e+00 5.6126288e+00 0.0000000e+00
1.1395257e+00 9.1245573e+00 4.4724312e+00 1.0000000e+00
-3.5139256e-01 4.2190518e+00 6.4790418e+00 0.0000000e+00
-5.4638219e-01 3.7467945e+00 6.3104429e+00 0.0000000e+00
2.4088191e+00 7.9239035e+00 4.0059615e+00 1.0000000e+00
-1.8910587e-01 4.6748696e+00 9.4697673e+00 0.0000000e+00
-1.1923371e+00 9.0399028e+00 7.7190104e+00 1.0000000e+00
-2.1168257e+00 5.2426761e+00 5.8780542e+00 1.0000000e+00
6.1280825e-01 9.1473872e+00 4.0019518e+00 1.0000000e+00
1.1245666e+00 4.2538298e+00 5.2324695e+00 1.0000000e+00
6.7779124e-01 5.8223999e+00 5.2904731e+00 1.0000000e+00
-4.2934810e-02 8.9011257e+00 7.5050672e+00 1.0000000e+00
-6.8515833e-01 5.4128285e+00 5.8336857e+00 1.0000000e+00
-1.2207773e-01 5.8215489e+00 5.6109395e+00 1.0000000e+00
1.0124859e+00 3.2705715e+00 3.8879388e+00 0.0000000e+00
1.5029190e+00 5.6415758e+00 3.4655189e+00 0.0000000e+00
8.0056355e-01 3.6915698e+00 5.0427161e+00 1.0000000e+00
9.1586863e-01 7.2332641e+00 7.1459021e+00 0.0000000e+00
-9.9352139e-02 8.4409792e+00 7.7379463e+00 1.0000000e+00
5.8906283e-02 9.4154525e+00 3.9366378e+00 1.0000000e+00
-5.1442301e-01 8.0376100e+00 6.1314943e+00 0.0000000e+00
-4.6942542e-02 5.3636140e+00 4.4736352e+00 1.0000000e+00
4.6304588e-01 2.8197719e+00 4.9881414e+00 0.0000000e+00
1.7962116e+00 5.3460562e+00 3.8660237e+00 0.0000000e+00
6.2399240e-01 6.0811831e+00 5.1913217e+00 0.0000000e+00
1.5717666e+00 5.6848244e+00 4.5664965e+00 1.0000000e+00
-6.1769137e-01 8.7511561e+00 5.9112092e+00 1.0000000e+00
7.8498295e-01 4.3805278e+00 3.9581676e+00 1.0000000e+00
1.3050799e+00 9.3366840e+00 5.8318951e+00 1.0000000e+00
8.0426609e-01 7.0253634e+00 6.7319045e+00 1.0000000e+00
8.3199386e-01 8.7869307e+00 8.2892498e+00 1.0000000e+00
1.2891698e-01 7.9020602e+00 3.7940151e+00 1.0000000e+00
-1.7205278e+00 4.3908374e+00 3.6995559e+00 0.0000000e+00
2.3214483e-01 5.6420171e+00 3.6574586e+00 0.0000000e+00
-1.0411835e+00 6.6581418e+00 3.9176558e+00 0.0000000e+00
8.2222911e-02 5.1082432e+00 8.2531762e+00 0.0000000e+00
6.5500451e-01 4.9661838e+00 4.4570692e+00 1.0000000e+00
-7.5353110e-01 3.5847720e+00 7.0257896e+00 0.0000000e+00
9.0166549e-01 3.6093747e+00 6.2865031e+00 0.0000000e+00
5.4849423e-01 5.3281658e+00 8.2614546e+00 0.0000000e+00
-9.5252117e-01 7.6532817e+00 7.1163233e+00 1.0000000e+00
8.0248407e-01 7.8592920e+00 7.7267231e+00 1.0000000e+00
-6.5360424e-01 6.7247780e+00 6.2128215e+00 1.0000000e+00
-1.9610747e+00 5.6754517e+00 3.0383246e+00 0.0000000e+00
-4.6088986e-01 3.8794762e+00 2.8172816e+00 0.0000000e+00
1.4049400e-01 3.8556111e+00 1.8059579e+00 0.0000000e+00
-3.3823328e-01 3.3222705e+00 5.1086591e+00 0.0000000e+00
5.4994359e-02 9.6231909e+00 5.7916177e+00 1.0000000e+00
1.3039970e+00 5.5115739e+00 3.3211113e+00 0.0000000e+00
-1.7488330e-01 8.4646678e+00 4.2585533e+00 1.0000000e+00
-1.0159006e-01 2.7297536e+00 4.6917461e+00 0.0000000e+00
-2.0940956e-01 5.4851707e+00 5.0122953e+00 1.0000000e+00
-1.0947857e+00 6.5107741e+00 4.5281579e+00 0.0000000e+00
-6.7080309e-02 3.3602273e+00 3.5378079e+00 0.0000000e+00
8.2065401e-01 7.3278311e+00 3.8296062e+00 1.0000000e+00
-3.4110226e-01 7.8252868e+00 5.7001444e+00 0.0000000e+00
-7.5292408e-01 6.4354820e+00 4.4435513e+00 0.0000000e+00
-4.4192192e-01 7.7228427e+00 8.4486988e+00 1.0000000e+00
6.7945129e-01 6.7816557e+00 5.9245713e+00 0.0000000e+00
-6.7716462e-02 6.6228283e+00 6.4825949e+00 1.0000000e+00
5.8034071e-01 4.2990249e+00 7.4621590e+00 0.0000000e+00
-3.7767761e-01 2.9193392e+00 4.8111456e+00 0.0000000e+00
-3.6793084e-01 4.8695578e+00 4.6089312e+00 1.0000000e+00
1.0989267e-01 4.6581175e+00 7.0328574e+00 0.0000000e+00
2.5145047e-01 5.1875174e+00 2.9988383e+00 0.0000000e+00
9.8295525e-02 5.0452014e+00 5.9267722e+00 1.0000000e+00
-9.6218742e-01 5.4669569e+00 7.9569893e+00 0.0000000e+00
2.6186097e-01 9.0755734e+00 6.1416851e+00 0.0000000e+00
-1.5165213e-01 5.1749864e+00 5.4106723e+00 1.0000000e+00
-8.1821424e-01 9.0701118e+00 8.0015622e+00 1.0000000e+00
1.2124379e+00 8.5802614e+00 7.5124691e+00 1.0000000e+00
-1.4021529e+00 7.6729097e+00 3.8656401e+00 1.0000000e+00
-8.6974239e-01 6.7768381e+00 5.7185244e+00 0.0000000e+00
1.0287134e+00 7.7961678e+00 8.3511275e+00 1.0000000e+00
6.0228370e-01 6.2278089e+00 4.2136574e+00 0.0000000e+00
5.3872784e-02 8.2583017e+00 4.9280476e+00 1.0000000e+00
-1.9323777e-02 6.8322527e+00 4.5903644e+00 0.0000000e+00
8.4465199e-01 4.5734033e+00 5.4147229e+00 1.0000000e+00
1.6309549e+00 8.0667583e+00 7.5332018e+00 1.0000000e+00
-1.4329583e-01 9.3108153e+00 4.9513390e+00 1.0000000e+00
1.1018136e+00 6.8651327e+00 7.9378239e+00 1.0000000e+00
3.4971798e-01 3.1196418e+00 4.7631706e+00 0.0000000e+00
-1.4563806e+00 3.7188943e+00 4.4828608e+00 0.0000000e+00
-2.1291119e-01 3.2508235e+00 3.5517723e+00 0.0000000e+00
-3.4716701e-01 8.1643576e+00 3.8708720e+00 1.0000000e+00
-7.6938285e-01 6.3954944e+00 3.8941644e+00 0.0000000e+00
-1.0583542e-01 1.0179604e+01 6.6673347e+00 1.0000000e+00
5.6864079e-02 9.0564432e+00 5.2959302e+00 1.0000000e+00
1.1613362e+00 4.9662481e+00 1.8193269e+00 0.0000000e+00
-7.7721684e-01 3.7626142e+00 2.2827192e+00 0.0000000e+00
3.8607608e-01 5.2995601e+00 5.6305064e+00 1.0000000e+00
-1.3209247e+00 7.0510850e+00 6.4551468e+00 1.0000000e+00
7.2294791e-01 5.3218881e+00 7.4723530e+00 0.0000000e+00
1.0200296e-01 5.1364140e+00 1.9379194e+00 0.0000000e+00
-6.9845960e-01 3.1743919e+00 4.6067237e+00 0.0000000e+00
-7.4731483e-01 6.0776326e+00 6.4053308e+00 0.0000000e+00
1.2747886e+00 8.4117509e+00 3.3743142e+00 1.0000000e+00
1.1328614e+00 5.2562103e+00 2.7895760e+00 0.0000000e+00
1.2518260e+00 5.9383318e+00 9.0019786e+00 0.0000000e+00
-4.7310096e-01 8.6779257e+00 7.7148001e+00 1.0000000e+00
6.6687904e-01 4.6523017e+00 5.2714424e+00 1.0000000e+00
-9.7460771e-02 7.3365995e+00 4.3672811e+00 0.0000000e+00
5.6837809e-01 2.8493930e+00 4.1995817e+00 0.0000000e+00
7.9230344e-01 3.6096564e+00 3.5450669e+00 0.0000000e+00
2.0924500e+00 3.7065403e+00 5.0896620e+00 1.0000000e+00
1.2185521e-02 7.1610978e+00 4.1563983e+00 1.0000000e+00
-1.9326064e-01 3.7532001e+00 7.5836388e+00 0.0000000e+00
-1.0713949e+00 8.2587921e+00 7.7870422e+00 1.0000000e+00
-2.6382182e-01 1.0259321e+01 7.1264006e+00 1.0000000e+00
6.9497297e-01 7.7740032e+00 2.9309227e+00 1.0000000e+00
-4.9756104e-01 3.8808125e+00 4.6408240e+00 1.0000000e+00
1.7467105e-01 4.7941027e+00 8.6943968e+00 0.0000000e+00
-2.5489772e+00 8.7642038e+00 7.7533010e+00 1.0000000e+00
-1.6753112e+00 2.7608928e+00 4.8628470e+00 0.0000000e+00
4.2929728e-01 7.0696030e+00 7.4197096e+00 1.0000000e+00
1.3832679e+00 6.3281468e+00 5.9978379e+00 1.0000000e+00
-6.5714614e-01 8.9203653e+00 5.7241996e+00 1.0000000e+00
3.5889017e-01 8.5093426e+00 5.0632186e+00 1.0000000e+00
-2.2595344e+00 3.2425855e+00 4.3758357e+00 0.0000000e+00
-1.6224824e+00 7.5156017e+00 6.8654203e+00 0.0000000e+00
7.1223482e-01 3.4716205e+00 2.4483755e+00 0.0000000e+00
5.0192511e-01 5.7879712e+00 3.0552900e+00 0.0000000e+00
1.9684238e+00 8.4019129e+00 7.5321712e+00 1.0000000e+00
1.7083621e+00 8.1180481e+00 6.1442912e+00 0.0000000e+00
-1.0130790e+00 8.4440364e+00 7.3060227e+00 1.0000000e+00
-7.1404622e-01 9.2044130e+00 7.3942881e+00 1.0000000e+00
6.0313381e-01 7.4547173e+00 5.4600917e+00 0.0000000e+00
6.1667122e-02 6.6284045e+00 7.0070436e+00 1.0000000e+00
4.5097131e-01 4.2171820e+00 8.3682724e+00 0.0000000e+00
4.1072691e-01 4.5201182e+00 6.4109081e+00 0.0000000e+00
1.5290125e-01 6.3218310e+00 3.4466587e+00 0.0000000e+00
4.4959338e-01 4.0601566e+00 3.0927232e+00 0.0000000e+00
5.6570884e-01 7.9598812e+00 7.8383004e+00 1.0000000e+00
8.2522101e-01 7.1342974e+00 3.8844696e+00 1.0000000e+00
-1.0674890e+00 5.1933084e+00 5.7079939e+00 1.0000000e+00
-4.2762681e-01 4.8111491e+00 3.1044682e+00 0.0000000e+00
8.1513841e-01 6.7657900e+00 6.9187675e+00 1.0000000e+00
8.7079931e-01 3.2528039e+00 6.5782526e+00 0.0000000e+00
7.4884561e-01 7.7584736e+00 6.5172688e+00 0.0000000e+00
-1.2747165e+00 8.1392406e+00 6.5040979e+00 0.0000000e+00
6.8145718e-01 3.8776027e+00 4.0882959e+00 1.0000000e+00
-1.0058958e-01 8.4021953e+00 6.9796735e+00 0.0000000e+00
2.0074235e-01 8.3050691e+00 7.3304532e+00 1.0000000e+00
7.2678593e-01 8.8451745e+00 4.4600396e+00 1.0000000e+00
4.3278045e-01 7.5279376e+00 7.5450330e+00 1.0000000e+00
-6.2105971e-01 4.0551892e+00 2.9745580e+00 0.0000000e+00
1.3770257e+00 5.2091965e+00 6.1077431e+00 1.0000000e+00
-1.3756430e+00 8.2869611e+00 3.5553972e+00 1.0000000e+00
-9.7136053e-01 5.8132585e+00 5.8056039e+00 1.0000000e+00
-1.6547366e-01 4.3505450e+00 7.2703148e+00 0.0000000e+00
6.2746812e-01 3.9742920e+00 2.4823805e+00 0.0000000e+00
-1.8525504e+00 5.6771842e+00 8.2557698e+00 0.0000000e+00
-2.4545886e+00 5.7779384e+00 3.2654590e+00 0.0000000e+00
1.5664802e+00 3.7217501e+00 2.8167478e+00 0.0000000e+00
-3.2503977e-01 2.6911646e+00 4.8801990e+00 0.0000000e+00
-8.8598353e-01 9.3029559e+00 8.1634303e+00 1.0000000e+00
1.6340559e+00 3.5557475e+00 4.9909657e+00 1.0000000e+00
1.9018095e+00 8.0894962e+00 7.1684202e+00 0.0000000e+00
8.2088118e-01 3.1093550e+00 6.2440490e+00 0.0000000e+00
8.3600105e-01 9.2421851e+00 6.7622817e+00 1.0000000e+00
5.0314374e-01 5.5053603e+00 5.7108454e+00 1.0000000e+00
5.7569821e-01 7.7138705e+00 7.4982677e+00 1.0000000e+00
-3.2234465e-01 3.3257977e+00 5.5278403e+00 1.0000000e+00
-5.8361850e-03 6.0000622e+00 3.9294749e+00 0.0000000e+00
-1.2668296e-01 7.2769704e+00 7.7753158e+00 1.0000000e+00
1.6964867e-01 5.9976779e+00 4.8954493e+00 0.0000000e+00
4.6859063e-01 5.9998764e+00 8.3501262e+00 0.0000000e+00
2.9183673e-02 4.5188278e+00 7.3765414e+00 0.0000000e+00
-8.3256730e-01 5.9872957e+00 3.1782055e+00 0.0000000e+00
-2.8355640e-01 5.2259744e+00 5.0717219e+00 1.0000000e+00
-2.8429279e-01 5.1659528e+00 5.0932282e+00 1.0000000e+00
-8.1540395e-01 9.2962473e+00 7.8026593e+00 1.0000000e+00
-1.6154683e-01 3.5188253e+00 5.6287568e+00 0.0000000e+00
-4.6377580e-01 6.8452224e+00 4.9251374e+00 0.0000000e+00
-9.8621371e-01 3.6268341e+00 5.2908592e+00 1.0000000e+00
1.4086684e+00 8.2989126e+00 4.8845530e+00 0.0000000e+00
9.5473247e-02 4.2744346e+00 7.2000707e+00 0.0000000e+00
-1.8568742e+00 2.9627679e+00 4.5640358e+00 0.0000000e+00
3.0185251e-01 8.1294198e+00 6.6118572e+00 0.0000000e+00
-7.4801478e-02 5.3580261e+00 5.4151683e+00 1.0000000e+00
4.1509811e-01 6.8411891e+00 6.5508777e+00 1.0000000e+00
7.5152392e-01 5.8652476e+00 4.8718709e+00 1.0000000e+00
-1.1247995e+00 7.3682258e+00 8.4435506e+00 1.0000000e+00
2.0233129e+00 5.9832953e+00 5.7866239e+00 1.0000000e+00
4.8686647e-01 7.7977345e+00 4.5584574e+00 1.0000000e+00
-1.2149932e+00 3.6998563e+00 3.8367730e+00 0.0000000e+00
-7.1953709e-01 6.9025373e+00 5.2956758e+00 0.0000000e+00
-2.0793400e-01 4.1065135e+00 6.0036209e+00 0.0000000e+00
1.1286745e+00 9.5205891e+00 5.9197515e+00 1.0000000e+00
1.4394324e+00 5.3457036e+00 6.0917685e+00 1.0000000e+00
2.0716943e-01 5.1191745e+00 8.0207029e+00 0.0000000e+00
4.3133415e-01 8.7163457e+00 6.3378627e+00 0.0000000e+00
-1.0425708e+00 5.5884532e+00 5.3336637e+00 1.0000000e+00
3.2882725e-01 2.3255802e+00 4.7014784e+00 0.0000000e+00
-2.5644672e+00 5.5634832e+00 3.7529036e+00 0.0000000e+00
1.5131871e-01 2.8841378e+00 3.5006533e+00 0.0000000e+00
1.3293779e+00 4.9351726e+00 7.5136060e+00 0.0000000e+00
-1.1314542e+00 6.9405956e+00 7.8358319e+00 1.0000000e+00
-9.8046546e-02 3.4208280e+00 6.2103818e+00 0.0000000e+00
-8.2020610e-01 8.1313793e+00 7.6828604e+00 1.0000000e+00
2.4541045e-01 5.6286760e+00 3.2037450e+00 0.0000000e+00
-1.3730293e-01 4.0523044e+00 2.3077191e+00 0.0000000e+00
-7.0418889e-01 5.6296844e+00 6.2112786e+00 1.0000000e+00
2.1031928e+00 4.0242372e+00 6.2260082e+00 0.0000000e+00
-4.9581862e-01 8.1035697e+00 3.4672745e+00 1.0000000e+00
-1.9970794e+00 9.0845689e+00 4.8671261e+00 1.0000000e+00
-3.3634592e-01 4.9040674e+00 7.9340847e+00 0.0000000e+00
-9.1458212e-01 5.7778967e+00 3.6631781e+00 0.0000000e+00
-8.7531282e-01 2.1459583e+00 5.4515436e+00 0.0000000e+00
1.4475538e+00 8.8731125e+00 6.3969978e+00 0.0000000e+00
-1.7032293e+00 7.6510641e+00 6.3617585e+00 0.0000000e+00
-5.4762915e-01 6.4938843e+00 3.5385907e+00 0.0000000e+00
-7.3834274e-01 7.2069558e+00 7.4325180e+00 1.0000000e+00
-2.6580363e+00 7.7713741e+00 7.6230859e+00 1.0000000e+00
1.0977592e+00 3.9421810e+00 4.3399516e+00 1.0000000e+00
1.9082825e+00 7.6293089e+00 8.4151859e+00 1.0000000e+00
2.1453664e-01 8.3758708e+00 7.4659811e+00 1.0000000e+00
-7.2910601e-01 6.0886721e+00 8.8216040e+00 0.0000000e+00
8.6197567e-01 5.4561955e+00 3.4112825e+00 1.0000000e+00
1.8558394e-01 4.1546823e+00 7.4596851e+00 0.0000000e+00
-1.1063763e-01 7.2584568e+00 3.1767384e+00 1.0000000e+00
9.9856307e-01 9.0261124e+00 4.4601049e+00 1.0000000e+00
-2.0680072e+00 6.1889822e+00 5.2922127e+00 1.0000000e+00
8.2549147e-01 3.6640947e+00 3.2489217e+00 0.0000000e+00
1.2828068e+00 8.1433649e+00 4.2732802e+00 1.0000000e+00
6.7183110e-01 6.3963719e+00 5.8316419e+00 1.0000000e+00
1.4974388e+00 9.5882729e+00 6.8887049e+00 1.0000000e+00
1.2428165e-01 6.3692985e+00 6.7762235e+00 1.0000000e+00
1.2076148e+00 6.2129064e+00 5.6772519e+00 1.0000000e+00
-4.6064051e-01 9.2653925e+00 7.8538980e+00 1.0000000e+00
-2.0143402e-01 8.8698679e+00 6.5244578e+00 0.0000000e+00
1.4942973e+00 3.3875617e+00 3.3037164e+00 0.0000000e+00
2.8327785e-01 8.5451114e+00 7.6210250e+00 1.0000000e+00
1.1698074e-02 5.5634460e+00 3.4984161e+00 0.0000000e+00
4.1263554e-01 4.8421280e+00 7.7723120e+00 0.0000000e+00
-8.5204111e-03 3.0221062e+00 4.3608618e+00 0.0000000e+00
4.8993830e-01 3.5442516e+00 7.2245188e+00 0.0000000e+00
-1.3763130e+00 1.0132434e+01 6.4226996e+00 1.0000000e+00
-1.3050187e+00 8.0527232e+00 7.3558528e+00 1.0000000e+00
-3.2043457e+00 5.7078069e+00 3.1136546e+00 0.0000000e+00
1.1710397e+00 3.6739247e+00 2.9981569e+00 0.0000000e+00
-2.6251374e-02 4.8218367e+00 7.8381744e+00 0.0000000e+00
6.0145443e-02 4.0130466e+00 6.3139693e+00 0.0000000e+00
-1.1986084e+00 8.6958211e+00 6.8756326e+00 1.0000000e+00
-2.7792068e-01 5.3110672e+00 6.8287828e+00 1.0000000e+00
8.2594296e-01 6.8751862e+00 5.2792439e+00 0.0000000e+00
3.4828647e+00 5.5701185e+00 6.5408634e+00 1.0000000e+00
1.5385479e-01 9.7866946e+00 7.2247410e+00 1.0000000e+00
3.2897212e-01 3.1084128e+00 6.3376943e+00 0.0000000e+00
4.0840105e-01 4.3479342e+00 4.3803484e+00 0.0000000e+00
-6.0698450e-01 3.6763109e+00 6.0930521e+00 0.0000000e+00
2.2955552e-01 6.8052582e+00 4.9742961e+00 0.0000000e+00
-8.5818304e-01 8.8355929e+00 7.6250089e+00 1.0000000e+00
9.6762834e-02 3.0061552e+00 5.1810149e+00 0.0000000e+00
-7.6606060e-01 5.3557325e+00 7.9219903e+00 0.0000000e+00
-1.4467007e+00 8.2650667e+00 6.6095881e+00 0.0000000e+00
-4.8750696e-01 4.7022750e+00 4.9739795e+00 1.0000000e+00
2.2359701e+00 7.1547411e+00 7.8428877e+00 1.0000000e+00
1.6014319e+00 6.2998419e+00 3.8461011e+00 0.0000000e+00
2.0137874e-01 8.9981061e+00 7.9515015e+00 1.0000000e+00
-8.7546321e-01 7.0011573e+00 7.7495126e+00 1.0000000e+00
-1.7386622e+00 8.8564916e+00 6.4743107e+00 1.0000000e+00
-4.9144100e-01 8.0560266e+00 7.7409387e+00 1.0000000e+00
-1.1180108e-01 3.9066122e+00 5.1406374e+00 1.0000000e+00
-5.1999682e-01 3.0423290e+00 4.7220936e+00 0.0000000e+00
5.7969712e-01 7.9124644e+00 6.3454209e+00 0.0000000e+00
1.4623226e+00 4.6964407e+00 7.0167822e+00 0.0000000e+00
5.5946255e-01 8.5238494e+00 6.5096484e+00 0.0000000e+00
8.8049800e-01 5.6991577e+00 3.7787556e+00 0.0000000e+00
3.7019313e-01 7.6008110e+00 7.7762793e+00 1.0000000e+00
-1.5106121e+00 9.5219457e+00 8.1962045e+00 1.0000000e+00
2.6368154e-01 2.4429400e+00 5.4502167e+00 0.0000000e+00
3.6319193e-01 6.8570995e+00 4.9095857e+00 0.0000000e+00
-1.6821935e+00 3.9558813e+00 3.0771340e+00 0.0000000e+00
6.8843979e-02 5.4026027e+00 5.0760656e+00 1.0000000e+00
9.2264609e-01 6.7012416e+00 7.8037593e+00 1.0000000e+00
-2.1907625e+00 7.9078910e+00 3.3990704e+00 1.0000000e+00
-2.4332739e-01 3.1870090e+00 2.8019495e+00 0.0000000e+00
5.6581604e-02 6.8279499e+00 4.9491523e+00 0.0000000e+00
7.0902660e-01 4.1209832e+00 7.3945236e+00 0.0000000e+00
1.9046019e+00 9.4161759e+00 6.2621267e+00 1.0000000e+00
9.2839327e-02 2.7872900e+00 5.6515375e+00 0.0000000e+00
-4.2978175e-02 4.0523385e+00 2.8251688e+00 0.0000000e+00
5.0826636e-02 4.9746249e+00 8.6219254e+00 0.0000000e+00
9.8126422e-01 5.9412585e+00 4.9389374e+00 1.0000000e+00
-2.3629439e+00 3.7915129e+00 7.2290552e+00 0.0000000e+00
