X1 X2 X3 Yb
6.2941816e+00 5.6684954e-01 6.6211053e+00 1.0000000e+00
4.2221822e+00 -1.1751059e+00 5.5842381e+00 1.0000000e+00
4.7829128e+00 -1.8034531e-01 7.1102850e+00 1.0000000e+00
3.7182253e+00 9.1987965e-02 7.8188667e+00 0.0000000e+00
6.1530671e+00 -2.5535689e-02 6.1699917e+00 1.0000000e+00
5.7632602e+00 -1.2779172e-02 6.0333735e+00 1.0000000e+00
2.3623781e+00 6.0266816e-01 8.2884251e+00 0.0000000e+00
4.9207373e+00 -1.3739363e+00 7.9615210e+00 0.0000000e+00
6.5467152e+00 -1.5833070e+00 3.6800857e+00 0.0000000e+00
5.3157191e+00 4.9904632e-01 7.1820020e+00 0.0000000e+00
5.0232518e+00 -4.0056847e-01 7.7221295e+00 1.0000000e+00
5.5332576e+00 1.9765678e+00 4.5166676e+00 1.0000000e+00
5.1163240e+00 -1.5132392e+00 6.7560442e+00 1.0000000e+00
4.5786201e+00 -1.2955305e+00 7.8627979e+00 0.0000000e+00
6.5277849e+00 -8.6769522e-02 4.5608044e+00 1.0000000e+00
5.1301484e+00 -1.4842758e+00 3.4922713e+00 0.0000000e+00
4.8460200e+00 5.4280167e-01 4.8581408e+00 1.0000000e+00
6.6163482e+00 -6.3974220e-01 5.0881561e+00 1.0000000e+00
3.0461412e+00 -1.2850077e-01 7.5299264e+00 0.0000000e+00
4.6671346e+00 -1.2903695e+00 6.4127327e+00 1.0000000e+00
4.6671264e+00 1.5667606e+00 7.3496040e+00 1.0000000e+00
2.6653080e+00 5.1516904e-01 6.3689411e+00 0.0000000e+00
5.3486018e+00 -3.2291430e+00 5.0925325e+00 1.0000000e+00
4.1660000e+00 4.4737150e-02 6.8841277e+00 1.0000000e+00
4.3063853e+00 -4.6948119e-01 7.6875275e+00 1.0000000e+00
6.4005963e+00 5.3866528e-01 3.7098441e+00 0.0000000e+00
4.8846924e+00 -1.1261532e+00 6.8401325e+00 1.0000000e+00
7.3410530e+00 1.2209476e+00 4.7763616e+00 0.0000000e+00
6.3638943e+00 3.4741940e-01 5.4180321e+00 0.0000000e+00
3.7749122e+00 4.3580671e-01 4.1244838e+00 0.0000000e+00
3.4177871e+00 -1.6009058e+00 6.5588550e+00 0.0000000e+00
5.5328448e+00 4.8179048e-01 5.6985531e+00 1.0000000e+00
5.4826469e+00 2.0021711e+00 5.8317171e+00 1.0000000e+00
4.4393759e+00 1.3737729e+00 5.2067080e+00 1.0000000e+00
5.8361308e+00 3.7205568e-02 5.9351439e+00 1.0000000e+00
4.4932889e+00 1.2818588e-01 5.6700436e+00 1.0000000e+00
1.6705326e+00 -1.3499647e-01 6.0550101e+00 0.0000000e+00
5.5181245e+00 9.0687092e-01 4.6739901e+00 1.0000000e+00
6.4742947e+00 1.5458705e+00 5.3581876e+00 1.0000000e+00
4.2042965e+00 8.8035613e-01 6.9572087e+00 1.0000000e+00
6.2660850e+00 -7.7145363e-01 6.0766932e+00 1.0000000e+00
4.1240541e+00 1.0028013e+00 4.9862578e+00 1.0000000e+00
6.0168390e+00 1.0255393e+00 5.8730358e+00 1.0000000e+00
6.2543267e+00 -8.9566885e-01 7.0018524e+00 1.0000000e+00
3.9681863e+00 1.3691281e+00 7.0513544e+00 0.0000000e+00
3.1552722e+00 -6.5931317e-01 6.4234851e+00 0.0000000e+00
5.6408173e+00 1.5978989e+00 7.0486026e+00 1.0000000e+00
4.8908522e+00 -1.2234718e-01 5.8788837e+00 1.0000000e+00
5.2927962e+00 -3.2151270e-01 6.1003983e+00 1.0000000e+00
5.7195298e+00 -1.5174231e+00 4.2934998e+00 0.0000000e+00
6.2928868e+00 -1.9293199e+00 7.4035995e+00 1.0000000e+00
4.1800532e+00 6.1852562e-01 7.0533246e+00 0.0000000e+00
5.4703722e+00 -2.4973803e-01 7.5183475e+00 1.0000000e+00
3.3668354e+00 -1.3650559e+00 6.0411707e+00 1.0000000e+00
5.6254952e+00 1.3919957e+00 7.6440336e+00 0.0000000e+00
3.0838345e+00 6.5334700e-01 5.8625206e+00 0.0000000e+00
3.3699713e+00 -1.2525517e+00 4.8487551e+00 0.0000000e+00
6.6009090e+00 -9.3989616e-02 5.4625428e+00 0.0000000e+00
4.6173222e+00 -1.5085106e+00 6.1691371e+00 1.0000000e+00
4.8895798e+00 -3.0700023e-01 7.0099178e+00 1.0000000e+00
4.4311216e+00 3.0037312e-01 4.7927835e+00 1.0000000e+00
4.9146853e+00 3.1240080e+00 5.1217327e+00 1.0000000e+00
4.9626851e+00 1.0920903e+00 6.9655446e+00 1.0000000e+00
4.9049214e+00 1.0807755e-01 3.8570543e+00 0.0000000e+00
5.1120036e+00 9.0916638e-01 5.3146858e+00 1.0000000e+00
4.0580262e+00 6.6346924e-01 7.5892898e+00 0.0000000e+00
6.4694068e+00 -4.0957788e-01 4.4808561e+00 0.0000000e+00
4.6516699e+00 -1.0234783e+00 7.5120151e+00 0.0000000e+00
4.2948468e+00 -2.3510493e+00 4.1976505e+00 0.0000000e+00
5.6025225e+00 3.6229978e-01 7.6650361e+00 1.0000000e+00
7.1317836e+00 -7.9812186e-02 3.5670861e+00 0.0000000e+00
6.0890590e+00 1.5186506e+00 4.9131506e+00 1.0000000e+00
6.1164521e+00 -1.4327366e+00 6.8671041e+00 1.0000000e+00
4.5952651e+00 -1.3211045e+00 4.7636230e+00 1.0000000e+00
4.7904937e+00 -4.6977393e-01 7.3207013e+00 0.0000000e+00
4.7234928e+00 -1.2704548e+00 7.6852032e+00 0.0000000e+00
4.6461948e+00 -6.6981465e-01 8.1931997e+00 0.0000000e+00
2.6076731e+00 -2.4658900e+00 6.9672717e+00 0.0000000e+00
4.0661429e+00 1.0071250e+00 8.0714260e+00 1.0000000e+00
4.1497518e+00 -2.1377310e-01 4.6575163e+00 0.0000000e+00
6.7087926e+00 -1.8717180e-01 6.8885660e+00 0.0000000e+00
5.8084692e+00 -8.6536017e-01 5.4929403e+00 1.0000000e+00
3.2664547e+00 -6.8742283e-02 6.8261738e+00 0.0000000e+00
4.3938688e+00 8.0040382e-01 7.3686422e+00 0.0000000e+00
5.6158232e+00 -9.7128482e-01 3.5402616e+00 0.0000000e+00
5.5082217e+00 6.7103562e-03 5.1701241e+00 1.0000000e+00
4.6250849e+00 1.3180282e+00 4.0710296e+00 0.0000000e+00
4.8580383e+00 -5.8378548e-01 6.8421874e+00 1.0000000e+00
4.0377635e+00 -6.2869541e-01 5.4365486e+00 1.0000000e+00
4.1449437e+00 -8.0284013e-01 3.6294558e+00 0.0000000e+00
6.5666059e+00 -8.0809064e-01 5.0401215e+00 0.0000000e+00
6.2585011e+00 -1.5547375e-01 3.2834831e+00 0.0000000e+00
3.2226974e+00 1.1879653e-01 7.3692520e+00 0.0000000e+00
4.4486060e+00 -1.3129335e+00 4.7491718e+00 1.0000000e+00
6.0975686e+00 5.7825682e-01 3.8585972e+00 0.0000000e+00
5.0810753e+00 6.0303242e-02 7.2182181e+00 1.0000000e+00
5.0143873e+00 -1.6529440e+00 8.3886446e+00 0.0000000e+00
3.2210336e+00 7.7049640e-01 4.6036528e+00 0.0000000e+00
5.4014751e+00 6.4324294e-01 6.9956578e+00 1.0000000e+00
2.9446501e+00 2.8341704e-01 4.6706911e+00 0.0000000e+00
3.3367146e+00 5.5521300e-01 5.6359914e+00 0.0000000e+00
5.8842176e+00 -1.0538618e+00 6.5515935e+00 1.0000000e+00
2.8513645e+00 -4.1203635e-01 6.0703395e+00 0.0000000e+00
5.7891648e+00 -4.1087252e-01 5.4296305e+00 1.0000000e+00
3.7104271e+00 8.5779440e-01 4.8008081e+00 1.0000000e+00
4.4595137e+00 3.3040337e-01 5.6255572e+00 1.0000000e+00
3.5365959e+00 -6.1609073e-01 7.2970289e+00 1.0000000e+00
5.3172469e+00 -3.9384609e-01 5.4497992e+00 1.0000000e+00
5.5968310e+00 4.2308573e-01 6.0426280e+00 1.0000000e+00
4.2085087e+00 -2.5311865e+00 5.5218426e+00 1.0000000e+00
4.5284568e+00 4.0116878e-01 6.0050780e+00 1.0000000e+00
4.4985090e+00 2.9813708e-01 4.8793642e+00 0.0000000e+00
6.4528924e+00 7.2820959e-01 6.8708167e+00 0.0000000e+00
4.1270459e+00 2.2670375e+00 7.0657056e+00 1.0000000e+00
4.7591241e+00 1.4923346e-01 8.2579364e+00 0.0000000e+00
4.7126213e+00 -7.0016735e-01 4.6710377e+00 1.0000000e+00
4.0596494e+00 5.0266853e-01 6.7610506e+00 1.0000000e+00
5.2133175e+00 6.3601915e-01 7.4475010e+00 0.0000000e+00
4.0981051e+00 -5.5976221e-01 5.6645375e+00 1.0000000e+00
3.1451785e+00 1.8827674e+00 4.0214173e+00 0.0000000e+00
7.0949987e+00 -2.0758337e+00 5.1449726e+00 0.0000000e+00
4.9936993e+00 -9.7103963e-01 8.3088442e+00 0.0000000e+00
4.1065104e+00 -7.0898404e-01 5.0534151e+00 1.0000000e+00
4.7492682e+00 -2.1699027e-01 7.4414183e+00 1.0000000e+00
3.6607855e+00 7.0005115e-01 8.0028625e+00 1.0000000e+00
5.6037296e+00 1.8407542e+00 5.9113025e+00 1.0000000e+00
5.3517680e+00 1.0497878e+00 4.4429498e+00 1.0000000e+00
6.6516484e+00 1.3721314e-01 6.3537993e+00 1.0000000e+00
5.0715895e+00 2.7464558e+00 6.7788478e+00 1.0000000e+00
4.9621756e+00 -1.0172647e+00 3.6723527e+00 0.0000000e+00
5.9776027e+00 1.3557210e-01 5.9547687e+00 0.0000000e+00
6.6599442e+00 4.2324729e-01 3.7678875e+00 0.0000000e+00
3.2741370e+00 5.0028014e-01 6.8525188e+00 0.0000000e+00
3.9703812e+00 4.7177738e-01 6.1905581e+00 1.0000000e+00
3.7564693e+00 -9.4438195e-01 4.0319574e+00 0.0000000e+00
3.3957080e+00 -1.0895555e+00 5.0758222e+00 0.0000000e+00
2.6804107e+00 -1.7590224e+00 6.8194247e+00 0.0000000e+00
5.0619969e+00 2.5253239e-01 6.2502890e+00 1.0000000e+00
5.4061909e+00 1.5775782e-01 4.4785367e+00 1.0000000e+00
3.7079596e+00 9.5536035e-01 5.3607872e+00 1.0000000e+00
7.0138209e+00 -7.3594239e-01 4.8616532e+00 0.0000000e+00
4.2081600e+00 -7.8422548e-01 4.3278610e+00 0.0000000e+00
6.2810267e+00 4.8697373e-01 3.7958169e+00 0.0000000e+00
3.9843861e+00 -1.0194506e+00 4.3192161e+00 0.0000000e+00
4.7052111e+00 1.2539358e+00 7.3864456e+00 1.0000000e+00
5.5888930e+00 -5.6702829e-01 4.0909142e+00 0.0000000e+00
5.2271972e+00 -4.4646132e-03 5.7178830e+00 1.0000000e+00
4.1528867e+00 -6.6697993e-01 4.7390199e+00 0.0000000e+00
5.1902625e+00 -1.0689070e+00 5.1048362e+00 1.0000000e+00
6.7931811e+00 -3.6590554e-01 6.0728529e+00 0.0000000e+00
5.5332389e+00 -1.0350501e+00 2.6662801e+00 0.0000000e+00
5.0004587e+00 -6.2267666e-01 6.0625736e+00 1.0000000e+00
3.7629739e+00 -4.3726261e-01 7.4846535e+00 0.0000000e+00
6.4101995e+00 -5.8450184e-01 5.8188876e+00 0.0000000e+00
5.8467643e+00 -4.9580510e-01 4.3853626e+00 1.0000000e+00
6.3806119e+00 -8.8733626e-02 7.4894585e+00 0.0000000e+00
5.1015148e+00 5.0488681e-01 5.2012078e+00 1.0000000e+00
3.1849456e+00 -4.4270862e-01 6.3314598e+00 0.0000000e+00
3.3869020e+00 -3.4215678e-01 3.5037267e+00 0.0000000e+00
4.7871723e+00 -3.7877399e-01 7.1680242e+00 1.0000000e+00
2.8469455e+00 -5.8247640e-01 4.8075969e+00 0.0000000e+00
6.4237703e+00 4.2174496e-01 5.6069397e+00 0.0000000e+00
4.1777881e+00 -7.5739763e-03 5.8079674e+00 1.0000000e+00
2.4606122e+00 1.3139664e-01 7.3883471e+00 0.0000000e+00
4.3935040e+00 -6.0477100e-01 8.5048554e+00 0.0000000e+00
4.2982373e+00 1.9844161e+00 6.6948175e+00 1.0000000e+00
6.0006093e+00 9.2911447e-01 6.1567885e+00 1.0000000e+00
6.3230516e+00 7.0430320e-01 6.5109603e+00 1.0000000e+00
4.7417476e+00 -1.1903875e-01 5.7009453e+00 1.0000000e+00
5.7217236e+00 3.7160461e-01 7.5070834e+00 0.0000000e+00
6.2738776e+00 -6.9140073e-02 5.5298922e+00 1.0000000e+00
6.4254942e+00 5.8832111e-01 6.2432907e+00 0.0000000e+00
4.5528331e+00 -8.1508908e-01 6.5294757e+00 1.0000000e+00
6.1148971e+00 -1.3862089e+00 6.4015298e+00 0.0000000e+00
4.6979385e+00 1.1620479e+00 7.1126601e+00 1.0000000e+00
5.9106065e+00 -1.8117631e+00 5.1290188e+00 1.0000000e+00
4.4267652e+00 1.1662373e+00 7.6622783e+00 1.0000000e+00
5.1735290e+00 -1.1414840e-01 4.4490389e+00 1.0000000e+00
3.2216098e+00 -3.6857523e-01 4.2184169e+00 0.0000000e+00
4.9083158e+00 9.8693309e-01 3.0500614e+00 0.0000000e+00
5.3144059e+00 -7.5251758e-01 3.5044172e+00 0.0000000e+00
5.5874756e+00 7.8050830e-01 6.0829317e+00 1.0000000e+00
6.6477845e+00 9.7449259e-01 4.2348169e+00 0.0000000e+00
4.7715425e+00 5.6199767e-02 7.8468650e+00 1.0000000e+00
4.6899738e+00 -8.9854273e-01 6.9289389e+00 1.0000000e+00
6.6308894e+00 2.5511401e-01 2.6934043e+00 0.0000000e+00
5.6386546e+00 5.8570094e-01 3.9338324e+00 0.0000000e+00
4.2162404e+00 -7.6095380e-01 5.7499942e+00 1.0000000e+00
4.1625338e+00 -1.8727609e+00 4.5108889e+00 1.0000000e+00
2.6096080e+00 -1.7740675e-01 5.4905781e+00 0.0000000e+00
6.8942509e+00 1.6710250e-01 3.3114134e+00 0.0000000e+00
3.7898465e+00 -2.0960525e-01 3.7214161e+00 0.0000000e+00
5.8623630e+00 7.9225060e-01 8.1307260e+00 0.0000000e+00
5.4754673e+00 3.4224435e-01 6.2537611e+00 1.0000000e+00
5.5477112e+00 -1.8005915e+00 3.4645056e+00 0.0000000e+00
3.3208511e+00 -1.0128031e+00 7.3949720e+00 0.0000000e+00
6.2817624e+00 7.8832934e-02 5.2368519e+00 1.0000000e+00
4.5274208e+00 1.1090673e+00 6.3095737e+00 1.0000000e+00
5.6362356e+00 -1.1006463e+00 6.8335410e+00 0.0000000e+00
4.2722448e+00 1.0926022e-01 3.5326095e+00 0.0000000e+00
5.3350501e+00 -1.7858706e-01 2.9620712e+00 0.0000000e+00
3.5096399e+00 6.0961121e-01 6.6189411e+00 1.0000000e+00
5.5928107e+00 5.0025123e-01 5.8418498e+00 1.0000000e+00
2.5052279e+00 8.4020770e-01 6.3224976e+00 0.0000000e+00
5.1954217e+00 3.5570736e-01 5.9389712e+00 1.0000000e+00
4.7989052e+00 -9.1143987e-01 6.4111579e+00 1.0000000e+00
4.9855389e+00 -1.6653006e+00 6.2832758e+00 1.0000000e+00
4.0196732e+00 -5.0396945e-01 6.8258799e+00 1.0000000e+00
2.7404614e+00 7.1824273e-01 7.1424697e+00 0.0000000e+00
6.3886428e+00 1.5030976e+00 5.5281692e+00 1.0000000e+00
4.4971539e+00 1.4457216e+00 4.8185172e+00 0.0000000e+00
6.8045611e+00 5.4578511e-01 5.2834715e+00 1.0000000e+00
4.1943811e+00 9.6769449e-02 4.6022991e+00 1.0000000e+00
6.0720260e+00 -9.4850177e-01 6.5327554e+00 1.0000000e+00
4.9662767e+00 1.2966073e-01 6.3618660e+00 1.0000000e+00
3.7733665e+00 -1.4167954e-01 4.6771927e+00 0.0000000e+00
4.2164780e+00 2.4529934e+00 7.7651774e+00 0.0000000e+00
5.9784828e+00 -1.2982027e+00 3.1427499e+00 0.0000000e+00
6.7466429e+00 -7.3790949e-01 3.8731446e+00 0.0000000e+00
5.1315402e+00 -1.9519188e+00 5.4339253e+00 1.0000000e+00
4.7291593e+00 -6.9519879e-01 8.2464299e+00 0.0000000e+00
5.8088149e+00 1.1215643e+00 6.4653940e+00 1.0000000e+00
6.6946272e+00 -1.0170864e+00 6.4688243e+00 1.0000000e+00
4.7348153e+00 2.1470725e+00 7.4582812e+00 0.0000000e+00
3.9559031e+00 -3.9532858e-01 5.6214591e+00 1.0000000e+00
3.8794984e+00 -1.2339535e+00 7.3056334e+00 0.0000000e+00
2.5707998e+00 -9.8715709e-01 4.8916154e+00 0.0000000e+00
6.6501865e+00 -1.2438888e+00 5.2333968e+00 0.0000000e+00
5.2099235e+00 -1.5256257e+00 4.0170913e+00 0.0000000e+00
4.3977026e+00 -6.9652413e-01 4.4847143e+00 1.0000000e+00
5.7067600e+00 6.2759980e-01 7.0193581e+00 1.0000000e+00
3.7278777e+00 4.9471341e-01 5.4186290e+00 1.0000000e+00
6.1795594e+00 -2.0915547e-01 4.3144444e+00 0.0000000e+00
5.1377260e+00 -2.2445058e+00 4.8931824e+00 1.0000000e+00
3.2542104e+00 2.9726382e-02 4.9999527e+00 0.0000000e+00
4.6577376e+00 2.1550669e-01 7.9883153e+00 0.0000000e+00
4.4550749e+00 1.0085768e+00 6.9677780e+00 0.0000000e+00
4.4800249e+00 7.0062667e-01 6.7607860e+00 1.0000000e+00
4.0759901e+00 -2.1080096e+00 7.7984561e+00 0.0000000e+00
6.4829245e+00 -8.6187264e-01 5.0894230e+00 1.0000000e+00
4.5276778e+00 9.5661680e-01 7.2830599e+00 1.0000000e+00
5.2896500e+00 -2.5216062e+00 4.2834906e+00 1.0000000e+00
5.2238881e+00 -4.0534520e-01 3.4725269e+00 0.0000000e+00
3.9377546e+00 -4.4267757e-01 4.4658047e+00 1.0000000e+00
5.6930763e+00 -1.0116975e+00 6.8942960e+00 1.0000000e+00
4.3819487e+00 -6.6910747e-01 4.3536307e+00 1.0000000e+00
2.6229340e+00 -1.2752013e+00 5.9610966e+00 0.0000000e+00
5.1699963e+00 -1.1058952e+00 4.6097683e+00 0.0000000e+00
2.9606625e+00 -1.4356335e+00 6.8238704e+00 0.0000000e+00
6.5271323e+00 -6.3082394e-02 4.7147641e+00 0.0000000e+00
5.2315896e+00 6.0582340e-02 3.7550140e+00 0.0000000e+00
4.0443451e+00 -6.6919319e-01 3.9198931e+00 0.0000000e+00
5.6023805e+00 2.1008250e-01 5.7558636e+00 1.0000000e+00
3.9651783e+00 -5.6807858e-01 7.2236616e+00 1.0000000e+00
4.8990246e+00 1.7624891e+00 7.8542870e+00 0.0000000e+00
4.3529773e+00 1.7105564e+00 4.0027845e+00 0.0000000e+00
6.6518597e+00 -4.1256498e-01 6.8264270e+00 1.0000000e+00
4.4376999e+00 -5.5775088e-01 6.2510979e+00 1.0000000e+00
5.1255064e+00 -4.5092440e-01 4.1221112e+00 1.0000000e+00
3.5132219e+00 -1.2665574e-01 7.1836014e+00 1.0000000e+00
5.7721973e+00 -7.0393948e-01 4.7579164e+00 0.0000000e+00
5.7505078e+00 1.0660927e+00 4.8764530e+00 1.0000000e+00
6.0050401e+00 -1.2102701e+00 6.9202031e+00 0.0000000e+00
2.8421587e+00 -1.0840787e+00 7.0569238e+00 0.0000000e+00
2.1255495e+00 2.5617423e-01 5.8731180e+00 0.0000000e+00
5.7579956e+00 -3.7037701e-01 5.1889549e+00 0.0000000e+00
4.7339911e+00 2.3783747e-01 6.1794021e+00 1.0000000e+00
4.5852376e+00 -1.1475820e-01 5.4326530e+00 1.0000000e+00
6.8256849e+00 -1.0650306e+00 6.0616975e+00 1.0000000e+00
3.0186424e+00 3.1189192e-01 4.7463703e+00 0.0000000e+00
5.8850912e+00 -1.4006505e-01 6.6747931e+00 0.0000000e+00
3.2885117e+00 5.7933941e-01 7.0709310e+00 1.0000000e+00
5.4527973e+00 -7.7983096e-01 7.1778910e+00 0.0000000e+00
3.1434943e+00 6.6266399e-01 3.8115112e+00 0.0000000e+00
4.0678625e+00 1.3676540e+00 3.5857812e+00 0.0000000e+00
3.6456339e+00 -7.8776049e-01 8.1420171e+00 0.0000000e+00
4.5164444e+00 1.5106178e+00 5.3920394e+00 1.0000000e+00
4.7893346e+00 2.7848841e-01 3.9401818e+00 1.0000000e+00
4.3220884e+00 1.2297721e+00 5.6026914e+00 1.0000000e+00
5.5003680e+00 -3.8774857e-01 5.7742456e+00 1.0000000e+00
4.4415219e+00 2.0121989e+00 4.6047293e+00 1.0000000e+00
4.8001279e+00 4.2707557e-01 6.0963081e+00 1.0000000e+00
5.0400977e+00 3.2000572e-01 4.0980518e+00 0.0000000e+00
5.9241796e+00 -1.3735761e+00 7.6770891e+00 0.0000000e+00
3.0520795e+00 9.7185132e-01 4.5005290e+00 0.0000000e+00
6.2590183e+00 1.2488342e+00 6.2198521e+00 1.0000000e+00
5.3406430e+00 -7.2414359e-01 4.4240718e+00 1.0000000e+00
2.7939215e+00 -8.0437548e-01 6.2985220e+00 0.0000000e+00
4.2127274e+00 1.0370414e-01 7.8759689e+00 0.0000000e+00
3.5505636e+00 1.4839529e+00 5.8717354e+00 1.0000000e+00
3.2372787e+00 6.6073262e-01 4.8334186e+00 0.0000000e+00
6.8576573e+00 -9.4905139e-01 5.7393871e+00 0.0000000e+00
5.7341236e+00 1.0594648e+00 3.9811790e+00 0.0000000e+00
3.0898756e+00 1.8858228e-01 5.7190708e+00 0.0000000e+00
4.6997854e+00 -5.4420703e-01 4.8893672e+00 1.0000000e+00
2.8500161e+00 1.6410084e+00 4.5246695e+00 0.0000000e+00
5.2565486e+00 1.7893496e-01 5.0895911e+00 1.0000000e+00
5.4617934e+00 1.7783233e-01 3.3812684e+00 0.0000000e+00
6.3334492e+00 -6.1846168e-01 2.5723288e+00 0.0000000e+00
4.2437384e+00 1.3453413e+00 5.0601950e+00 1.0000000e+00
3.0513989e+00 -5.0105970e-01 3.9393408e+00 0.0000000e+00
4.3521010e+00 -1.8629068e+00 6.0101495e+00 1.0000000e+00
4.5832536e+00 -5.8932485e-01 7.3747248e+00 1.0000000e+00
2.9242722e+00 -1.6154510e+00 5.8141824e+00 0.0000000e+00
7.1694495e+00 -3.2519095e-01 3.7261749e+00 0.0000000e+00
4.3860410e+00 1.7270790e+00 3.7698593e+00 0.0000000e+00
3.5546694e+00 -2.7969857e-01 8.0403447e+00 0.0000000e+00
6.3121494e+00 5.8043086e-01 6.8516764e+00 0.0000000e+00
7.0526013e+00 1.4890591e+00 5.2958461e+00 0.0000000e+00
5.1902102e+00 2.3273754e-02 3.9465957e+00 1.0000000e+00
5.6648887e+00 -2.6735445e-01 5.3862519e+00 1.0000000e+00
4.4416475e+00 -3.4280084e-01 7.2070792e+00 1.0000000e+00
6.7261853e+00 -2.0260182e-01 5.0555119e+00 1.0000000e+00
6.2138177e+00 2.3891203e+00 5.6884958e+00 1.0000000e+00
3.0656709e+00 -8.0811570e-01 7.3611164e+00 0.0000000e+00
4.4185224e+00 -2.1328718e+00 5.0201432e+00 1.0000000e+00
3.1572423e+00 1.6626031e-02 4.6687049e+00 0.0000000e+00
4.3006566e+00 1.0176813e+00 5.6492010e+00 1.0000000e+00
3.9204710e+00 -4.8012407e-01 7.2613352e+00 1.0000000e+00
4.4029174e+00 -1.0145585e+00 4.4786679e+00 1.0000000e+00
5.5701867e+00 6.0514158e-01 3.5334579e+00 0.0000000e+00
4.4718681e+00 5.7889137e-01 7.6594795e+00 1.0000000e+00
4.8262075e+00 -1.9378219e+00 5.5586214e+00 1.0000000e+00
6.7221022e+00 4.4741304e-01 7.7029224e+00 1.0000000e+00
4.0317495e+00 -7.7143384e-01 5.1596171e+00 1.0000000e+00
4.8241871e+00 1.8186379e+00 5.4726874e+00 1.0000000e+00
6.2182237e+00 6.8508211e-01 7.1245166e+00 1.0000000e+00
4.6546287e+00 4.6240465e-02 8.0012688e+00 0.0000000e+00
5.6782090e+00 -7.2674508e-01 2.9430975e+00 0.0000000e+00
6.3021089e+00 -1.5498055e-01 5.1469585e+00 1.0000000e+00
6.6264366e+00 -1.5269696e+00 5.3580141e+00 0.0000000e+00
3.0582397e+00 -4.8059389e-01 6.8354054e+00 0.0000000e+00
4.2229103e+00 1.2784640e-01 3.9063405e+00 0.0000000e+00
2.9527904e+00 1.3798168e+00 3.8696573e+00 0.0000000e+00
5.1826268e+00 -5.9099447e-01 8.2322719e+00 1.0000000e+00
6.5293345e+00 9.3093877e-01 5.4976005e+00 1.0000000e+00
6.2117730e+00 -7.5525941e-01 3.7912440e+00 0.0000000e+00
5.4936555e+00 8.1237380e-01 3.3360437e+00 0.0000000e+00
2.7447601e+00 1.2804803e+00 6.2158522e+00 0.0000000e+00
3.4262382e+00 -4.6760974e-01 4.9608593e+00 0.0000000e+00
5.1851234e+00 2.8701375e-01 5.8633178e+00 1.0000000e+00
5.2454184e+00 -4.1674361e-01 4.2691771e+00 1.0000000e+00
5.3737201e+00 -5.3798262e-01 7.9548519e+00 0.0000000e+00
4.4493685e+00 3.3437014e-01 5.4913606e+00 1.0000000e+00
6.5816240e+00 2.7770439e+00 5.9394556e+00 1.0000000e+00
3.7023150e+00 7.0060478e-01 4.2334422e+00 0.0000000e+00
5.9168725e+00 5.6217502e-01 3.9302807e+00 0.0000000e+00
3.7902664e+00 2.2766438e-01 4.2747023e+00 0.0000000e+00
5.8988816e+00 -4.5434676e-01 7.6301967e+00 0.0000000e+00
5.5489654e+00 -1.5648091e+00 6.1388260e+00 1.0000000e+00
4.6144149e+00 1.4495326e-01 4.2102467e+00 0.0000000e+00
2.3864508e+00 1.3464637e+00 7.3998199e+00 0.0000000e+00
3.2048552e+00 -7.1221117e-01 8.0966959e+00 0.0000000e+00
3.5371280e+00 2.7719429e-01 6.8923946e+00 1.0000000e+00
5.4014897e+00 -7.6730416e-02 4.4156084e+00 1.0000000e+00
6.1131945e+00 1.4120237e+00 6.5940432e+00 0.0000000e+00
4.6889387e+00 -4.3659284e-01 6.3619747e+00 1.0000000e+00
6.1955037e+00 1.3393784e+00 4.7518516e+00 1.0000000e+00
5.6213101e+00 5.4227749e-02 6.0537731e+00 1.0000000e+00
6.5215290e+00 9.4312807e-01 5.3631205e+00 1.0000000e+00
5.0609106e+00 -9.1408801e-01 6.4663021e+00 1.0000000e+00
3.6193520e+00 -5.7943620e-01 3.9629859e+00 0.0000000e+00
4.5795400e+00 -1.1767325e+00 8.1063621e+00 0.0000000e+00
3.5362186e+00 -7.2510163e-01 5.1357147e+00 0.0000000e+00
4.3641621e+00 1.6242532e-01 7.5266979e+00 0.0000000e+00
6.7790285e+00 -1.6306457e-01 4.0156416e+00 0.0000000e+00
6.0004944e+00 -8.4597681e-01 5.6698719e+00 1.0000000e+00
6.2435865e+00 1.3340489e+00 6.5831041e+00 1.0000000e+00
3.8901801e+00 -3.6781823e-01 3.1431675e+00 0.0000000e+00
6.0716889e+00 1.1131893e-01 6.1722728e+00 0.0000000e+00
5.3902007e+00 -1.3011256e+00 3.3099230e+00 0.0000000e+00
3.9351457e+00 -1.5545661e-01 5.7565816e+00 1.0000000e+00
5.7934896e+00 5.2243505e-01 4.5871364e+00 1.0000000e+00
5.4428304e+00 -9.1891409e-01 6.2131962e+00 1.0000000e+00
5.1457323e+00 2.3048324e-01 3.4483162e+00 0.0000000e+00
6.8324150e+00 -1.3772214e-01 5.7778993e+00 0.0000000e+00
3.3986573e+00 -9.1968115e-01 4.1419167e+00 0.0000000e+00
5.3699705e+00 9.1327701e-01 6.2098867e+00 1.0000000e+00
4.5141911e+00 2.1357833e-01 4.0079107e+00 0.0000000e+00
5.7353130e+00 -8.8405158e-01 3.9529552e+00 0.0000000e+00
3.1928739e+00 -3.8728604e-01 7.7083895e+00 0.0000000e+00
4.3901297e+00 3.2153230e-01 5.6574574e+00 1.0000000e+00
